Obstacle Density,Mobility (m/s),Frequency (GHz),Transmit Power (dBm),Number of Antennas,Codebook Size,Bandwidth (MHz),Interference Level (dB),SIFT Keypoints,Beamforming Gain (dB),Latency (ms),Energy Consumption (kWh/Gb),Throughput (Mbps),Beam Training Time (s),SNR Improvement (dB),Processing Time (ms),Memory Usage (MB),Environment_Outdoor,Device Type_IoT Sensor,Device Type_Smartphone,Optimized
2,0.07692619741930706,150,21.642063544056988,128,256,400,-86.03302573617202,191,19.226369310549824,1.7837384463228576,0.011282507852272201,420.74418743089655,0.15372464050983106,6.508784848949358,2.8581343386323885,210,False,False,True,0
1,1.023743482878469,150,29.334526194556243,512,32,400,-81.5304417772443,378,17.21782227212654,1.3286834144323647,0.0133280726603574,330.5357966563739,0.09247239962754951,10.949091880264586,2.696622436476068,268,True,False,False,0
9,1.1405868563575712,28,32.87414662694921,256,128,200,-92.02300216557882,208,16.89253399855476,6.582597873297264,0.021735845791431393,329.1483963657753,0.11610983040706564,12.60859247325296,4.39901219573733,461,True,True,False,0
9,1.1964683426907015,100,14.728477500574616,128,64,200,-55.72202782071843,416,15.437645969831854,3.648643965898667,0.0451121919443594,953.9774613053169,0.16512623256410605,19.937684025744094,2.247913606591594,222,True,True,False,1
9,1.7405171076819967,28,33.05918711675257,256,64,50,-99.49947947204318,267,18.799694916623878,1.778011778560587,0.04059544640661185,671.911461657001,0.05217905855360536,7.679118639854792,4.269861378043844,492,False,False,True,1
6,1.6008076401806353,28,27.39061630885145,64,64,100,-55.879540677810574,399,19.365590468854155,7.834858344608379,0.01088626517664974,240.31111918595215,0.07514506051020883,19.736356507401688,1.4890914108853979,321,False,True,False,0
8,1.8237152783803339,60,25.269268267125966,64,256,100,-71.41605608251308,317,19.79934311352044,3.826396027158797,0.030068512667539675,750.023720275834,0.15692864733754344,10.642246763441658,1.7311541334595986,237,False,False,False,1
1,2.294649784626385,60,14.996031782048487,512,32,200,-83.41710779114912,321,11.05552161859044,5.136395946744012,0.02098749975949667,749.8190290240261,0.11838700390469357,8.004807291107321,4.803366664686939,179,False,False,True,0
4,2.4389572161482804,150,11.388125820228764,256,128,100,-63.84714372698351,260,19.46551263568073,3.1313163470839234,0.035945826362482516,699.8231764483345,0.027560354211963338,11.21163623185994,4.369789963230832,230,False,False,False,1
1,2.1543692286794833,28,24.2116224626985,128,32,100,-74.61239240686679,115,24.298557681718492,6.645853705221681,0.038862155303738447,221.24840058159725,0.09173531468791747,14.209926860522257,2.551595605825625,228,False,False,True,0
8,2.866571087864804,150,26.28789208322231,512,256,100,-75.04456709461968,377,18.114793532921254,3.713395738189235,0.044514503085171304,467.1923351226282,0.1214603294648731,8.20246090866494,3.553825794868118,269,False,False,True,0
1,0.05469774802908489,100,15.269536233867207,256,32,100,-94.49288585405168,156,20.729006237638664,9.712188651048656,0.02901664948416057,196.0806974449718,0.18280829012456,9.371586249531916,4.771880757723823,328,False,False,True,0
3,0.5873339570506383,28,23.911405145636408,512,256,200,-80.52419870272956,161,18.350984616388267,7.326527937552159,0.04977800354182338,834.9584536829228,0.04581272948834135,17.818197526029348,1.847435611456337,446,False,False,True,0
4,0.02268862493442636,28,31.41233506906434,128,64,100,-87.94678270716317,462,22.821109278879682,2.230500487361192,0.04919944429148437,689.6549288601274,0.16313106399172175,19.98514192503302,1.2360418808920026,326,True,True,False,1
8,1.9424241424638091,100,30.8766486363755,512,128,100,-99.21520472018602,426,23.943746418963535,4.7502535570612014,0.04528666897884133,556.4835430910366,0.03481865178455236,9.772590372476397,3.149872258021221,411,False,False,False,1
6,2.6940916468499605,100,33.183879514657434,512,64,50,-81.99501846089433,341,12.76329848944539,4.468789897568907,0.03299477980632284,408.71392885053694,0.05602477541440337,7.232852059249105,1.570387514654373,344,True,False,False,0
7,0.7304468897288978,150,19.14714523892201,512,32,200,-95.50889352871977,189,16.5529005483569,5.808223996483448,0.025920257500152602,265.8245270449901,0.05623533786312338,16.897562299910625,1.7492763708455006,173,True,False,False,0
8,2.78110363438892,150,17.951239313772966,256,64,400,-87.15849811374073,171,15.88573151399082,8.57737607031328,0.0245754524055914,195.80282994979711,0.1767210472226782,14.006835309127178,4.566156758926318,155,True,False,True,0
2,0.18080217086868255,100,28.735650149520218,128,128,400,-95.37416894084528,425,16.07822684948918,6.250798136647016,0.010484990003509793,972.3165467832096,0.04781336148284755,6.506017150634017,1.0296138345795653,129,False,True,False,0
8,2.803308080416543,150,20.777810127425127,64,64,50,-94.95291872218006,129,11.882862718418139,1.5540100983999934,0.01996697988969466,279.68377776042075,0.15952253812722775,19.201572221540314,4.267280105855474,510,False,False,False,0
3,1.0548680617189032,100,12.188716600694516,256,128,50,-90.04943527924058,458,22.204235889710787,6.8987412712256955,0.038752329397966585,153.88716404924708,0.09774324146372777,6.17074292599838,3.0678031053424304,144,False,True,False,0
7,0.30426248534764955,28,17.070028266762492,64,128,200,-50.00753777567999,387,10.536493645224029,1.0743876815127256,0.03414528399572266,965.5000949642467,0.19982724588148906,14.380346024504616,3.2371775505812015,442,False,False,True,0
3,1.4576152775589768,28,20.464557138287226,64,64,400,-99.89079285713755,185,17.923399115907355,8.019644144863538,0.04665688756670135,594.0565672220444,0.16942738474390004,11.359058838403723,3.68707184182545,204,True,False,False,0
7,0.7703297031615238,60,17.312910636906302,256,256,100,-68.06636819397974,333,19.92817582067037,6.999724651701178,0.012000890676662315,816.9910614920286,0.15054359554508542,13.349358773599038,2.7257799692320415,498,False,True,False,0
2,0.8546187058857685,28,18.30513927368304,256,32,50,-92.93781509867213,334,13.112041570883157,3.779070925173274,0.016211064127093226,139.3892624784867,0.17543799826391715,8.198212934902166,1.462447552769659,292,False,False,True,0
6,0.9218698947788597,100,17.344397654359767,128,256,400,-53.96859316446121,412,23.587752881481933,3.6319762413056416,0.041569751574085205,610.2512717316893,0.1304657745949564,15.321655988759774,1.4112808952192952,224,False,True,False,1
3,2.4090776934979905,150,11.037479179576986,128,256,200,-95.31835533331854,464,22.578238105371895,8.18445696891675,0.024340305247813353,458.3889677061956,0.17029392874041455,19.395795337000095,4.017448796735771,232,False,False,False,0
3,1.6174838300257635,60,25.927367520611064,512,64,100,-52.246840643688174,364,17.06625594225888,8.050030227321585,0.014733813348715118,794.7679909148951,0.05961410099867662,11.876388110673734,1.8841405730691396,151,False,False,False,0
9,0.9339230974680109,150,24.932310508836732,64,32,200,-69.45368062582611,386,16.16723398510208,4.170721189390839,0.04985802020400357,134.58308107515273,0.02856361010920424,12.844374163523408,1.1124067344705768,327,True,False,True,0
7,1.831001349932755,100,26.334587461967015,128,32,50,-99.93659615422548,426,13.548518878166501,3.690529552718023,0.04149001210677452,461.5215117054529,0.12702708134646706,8.59717505853322,4.918455556395765,162,False,False,True,0
5,2.1484520226695807,28,14.807747400840686,512,256,400,-55.2996401041597,492,20.949898369674454,6.03842309994511,0.026349641470324904,819.1660775375765,0.09259117460608134,18.378019756266216,4.921566077442773,129,True,False,True,0
7,0.8178720022006013,60,17.39136354031213,128,64,400,-73.91440993165409,368,11.976156994479462,1.0752909398572976,0.042933899077845616,570.427538174533,0.09102375110556207,19.567616077099373,2.5125653493751194,416,False,True,False,0
9,1.2406473045760547,100,25.490398173623056,256,32,400,-86.86651323347577,285,20.203566307656743,1.7440033418788805,0.03722415480476614,595.0348668987435,0.11008209196170878,16.794453276290817,1.1020953782284528,459,True,True,False,1
1,0.36565828001084266,60,24.990689211498037,128,256,400,-61.636041124218494,230,22.6368547917762,2.135526311338631,0.041598990382793334,187.44821376936895,0.07866269619745307,13.14160253239706,3.9090586343709988,469,False,True,False,0
7,0.543448048604041,60,22.658257733856694,64,32,100,-53.6667223056565,390,13.427073638755356,2.6687063604445678,0.042608255102625996,219.09750050808225,0.12895131097413753,19.35195236762946,4.324048241942677,265,False,False,True,0
6,2.0433535618949485,28,18.760331250254936,128,64,100,-75.8154588426603,376,22.996411043481345,5.608163140079222,0.013389147331612717,709.2996448292073,0.015807989796049682,7.307750830509152,1.500054760463239,464,True,False,False,0
9,0.5443150430868808,100,32.82327511936725,64,64,200,-84.22232627784446,419,10.499847991592627,9.930177233750099,0.03491891550752383,707.5419600609279,0.19427935495753504,12.177362898428276,1.541834459636945,189,True,False,False,0
1,1.5754901510011805,150,18.494256057471095,256,64,100,-60.55274380325366,450,23.69181078079788,6.873520615726181,0.010271422119073104,981.193054827046,0.1856947084886584,13.064085600896195,4.288895998787162,426,True,True,False,0
4,2.127138785167298,60,21.39047891093129,64,32,50,-65.91072511057726,279,11.77543341776947,1.5516891500430123,0.011738249852046825,740.7576892589954,0.1877013308905674,12.378746296285652,4.687629554860939,324,False,True,False,0
9,0.3206307692842315,60,26.95284577385522,128,128,50,-55.56237581248638,389,19.68638766907049,5.730214366560176,0.046159200362233636,543.9191463401025,0.07935066416090648,17.03627430768055,4.163019346696599,504,True,False,False,0
4,1.7019366588867106,150,23.575535771669102,512,32,400,-65.37429936194036,476,13.751237033709128,5.46980691150554,0.031102548854272223,871.5950411801975,0.11105928195522895,15.056043365245461,1.8029797966781183,186,False,False,False,0
3,0.7696883511040913,100,18.67214940910964,256,128,50,-87.82358305502319,262,22.54828586754421,2.2975103423624454,0.03943607943474099,194.0256872343426,0.1912848145809393,6.899876988773926,2.6460848777368837,392,False,True,False,0
9,2.8887806257127395,60,20.891119761412746,128,64,200,-53.41703751204905,370,17.684505413731998,9.28245131922167,0.04354003961772584,504.3662388066291,0.18144575072124147,10.196769610145907,3.4033697034636563,460,True,True,False,0
2,1.4506369401597743,60,29.862020446337652,256,256,100,-94.75821263970043,475,12.02861786869752,4.966887229078321,0.0479834707025834,358.3981998348128,0.160146450421218,10.086152725803295,1.6411738952833148,315,True,False,False,0
4,2.4179776493254743,60,16.95322888716531,256,128,100,-86.60286249465761,195,18.564873569889677,9.951032265487658,0.044774113916911835,194.17402623486305,0.08739300207104256,13.48448289189393,1.8424099705300332,190,False,False,True,0
6,1.6506796264687853,100,13.556380994420385,128,64,100,-73.99026961380572,361,16.118239152954747,4.7806506572694785,0.029332457947891757,787.1518762483297,0.11722445240461295,9.371876264868455,2.13154428827422,435,False,True,False,1
2,0.1302375985644575,100,17.829080045744426,128,64,50,-71.71289869645493,464,19.92171724919652,6.471619324152483,0.02343881229522046,559.7128274489955,0.16065337010116307,6.759076543308659,3.038053081163346,406,True,False,False,0
8,1.899454126782067,150,31.238355387197533,512,128,100,-99.23447066865472,452,23.22854927145189,1.9428628280629607,0.016179729448241528,601.0918479077416,0.061872279152606034,14.805239984857032,3.0432195487101903,157,True,False,False,1
8,2.8542100266199713,100,12.224742871408667,256,256,400,-60.971363708953,387,16.140836967751277,5.088050414261823,0.026012859299491195,470.1296691192961,0.12902537996334115,17.76555407802534,4.25717807739021,298,True,False,False,0
1,1.8048354604389936,100,34.79240183431129,256,64,400,-81.91963407873052,182,14.348210193007894,3.14889304603576,0.02465974316644654,514.3035084424616,0.16730752172185281,18.97412143198886,4.012040802750502,148,False,False,False,0
3,2.4575665782803706,28,23.525072473191564,128,128,400,-79.67907294989311,324,10.217726417914132,8.520083187141115,0.03238299367823493,204.41564841070283,0.14441641042925127,19.588676264892136,4.6549427004397685,426,False,False,True,0
9,2.6526193900452233,150,34.62114359917735,64,256,50,-59.53152277815271,322,18.622585567898124,8.055276263807858,0.03662037635028854,705.6260418582788,0.10110131992629014,16.71675269313521,4.331606891298385,328,False,False,False,0
5,0.6842393158467974,60,33.47491055214944,128,256,100,-81.03583041362278,217,16.034121511471504,8.417619996628225,0.0491330190578019,489.2026236446924,0.12107558831548008,7.095536424378532,2.0155101932226187,262,False,True,False,0
6,0.6361345197246799,100,21.32034285527292,256,64,50,-97.63875617526226,291,15.61973828522243,7.5124849398215625,0.039135447444029296,835.090815816625,0.1978483531977009,17.796677363550867,2.3251870772159995,399,False,False,True,0
4,1.832942966552975,60,14.962276865133727,128,32,100,-91.17801147648248,178,12.744029819263188,8.494149012580461,0.035749941297716935,276.6584801287685,0.12437768098296992,10.99940110073711,3.001692974530135,150,False,False,False,0
2,1.2330854094201142,60,14.122119414128461,512,32,200,-52.204841380590885,177,16.450830177869115,2.8074587515742877,0.023403697370733702,284.5495840769522,0.15926737326354232,15.948669706885454,1.0570845382545784,214,True,False,True,0
8,2.5195839086001612,28,15.999734096748938,64,64,200,-96.4797318798743,246,24.766629303750523,5.068393989218215,0.011380155059933039,681.1836143776189,0.1480549052317559,12.969020074412537,4.615608025134886,158,False,True,False,0
6,2.7000693701940337,100,27.753316014113434,128,256,50,-82.25343995159919,206,14.466312305083665,7.226621919513714,0.02152500515418767,861.4030810576572,0.14328321695057902,17.429092004731757,1.177376850249357,248,False,False,False,0
5,1.0602641379081543,150,16.823749868287194,512,64,400,-74.84104164743277,481,18.995566201121505,6.736532481416214,0.04073791601838471,524.9780547563578,0.1461101204716683,11.38258599259533,2.2897650832665453,196,False,True,False,0
9,0.7106116769234462,100,18.53563174010746,256,128,50,-75.335958633072,370,21.647303219735,7.447190345866783,0.018210877632152067,754.25848185979,0.09633785274347813,5.926907161100312,3.2766991647856267,261,True,False,False,0
1,2.3415765457315856,60,21.21947009986537,128,32,400,-99.80200284939286,489,21.237367347647975,3.018325448361085,0.03848752774696458,999.3969293437771,0.1000904331584438,13.352355663237063,3.071365554427463,498,False,False,False,1
5,0.8244181066444083,150,32.83081701053641,256,128,100,-74.94186342712548,343,14.931614312388861,1.8859123814049077,0.033191193702776636,991.2390757560353,0.09889392009854864,7.569358320015098,3.6178395713034988,442,False,False,False,0
6,2.4678429555410353,100,14.734835447121153,512,64,400,-80.81137710112954,172,19.162901252752754,9.251259202672987,0.016874274790018594,769.9031585395301,0.016318375370395537,19.482764485293842,3.110080701176836,273,True,False,False,0
5,1.2712147609462885,60,10.125663815245078,256,64,400,-51.396033226272145,456,23.06897027905236,6.041547060106226,0.020464992251673197,765.6278407104239,0.05580241276314146,12.904445987382374,1.9160057028121376,460,False,False,False,0
6,2.0026496978744115,60,11.502410259454255,512,256,100,-92.04204580030851,453,10.23171141599617,2.3844333205666985,0.02985214413945906,322.85699847901515,0.03936716126347773,13.303381907558908,1.8043127511754875,390,False,False,True,0
